IPV4_SRC_ADDR#IPV4_DST_ADDR#L4_SRC_PORT#L4_DST_PORT#PROTOCOL#L7_PROTO#IN_BYTES#OUT_BYTES#IN_PKTS#OUT_PKTS#FLOW_DURATION_MILLISECONDS#TCP_FLAGS#CLIENT_TCP_FLAGS#SERVER_TCP_FLAGS#DURATION_IN#DURATION_OUT#MIN_TTL#MAX_TTL#LONGEST_FLOW_PKT#SHORTEST_FLOW_PKT#MIN_IP_PKT_LEN#MAX_IP_PKT_LEN#SRC_TO_DST_SECOND_BYTES#DST_TO_SRC_SECOND_BYTES#RETRANSMITTED_IN_BYTES#RETRANSMITTED_IN_PKTS#RETRANSMITTED_OUT_BYTES#RETRANSMITTED_OUT_PKTS#SRC_TO_DST_AVG_THROUGHPUT#DST_TO_SRC_AVG_THROUGHPUT#NUM_PKTS_UP_TO_128_BYTES#NUM_PKTS_128_TO_256_BYTES#NUM_PKTS_256_TO_512_BYTES#NUM_PKTS_512_TO_1024_BYTES#NUM_PKTS_1024_TO_1514_BYTES#TCP_WIN_MAX_IN#TCP_WIN_MAX_OUT#ICMP_TYPE#ICMP_IPV4_TYPE#DNS_QUERY_ID#DNS_QUERY_TYPE#DNS_TTL_ANSWER#FTP_COMMAND_RET_CODE#FLOW_START_MILLISECONDS#FLOW_END_MILLISECONDS#SRC_TO_DST_IAT_MIN#SRC_TO_DST_IAT_MAX#SRC_TO_DST_IAT_AVG#SRC_TO_DST_IAT_STDDEV#DST_TO_SRC_IAT_MIN#DST_TO_SRC_IAT_MAX#DST_TO_SRC_IAT_AVG#DST_TO_SRC_IAT_STDDEV#TLS_VERSION#result#id#time_scaned#file_scaned
172.16.0.8#64.13.134.52#36051#587#6#3#44#0#1#0#0#2#2#0#0#0#0#0#44#44#0#44#44#,#0#0#0#0#352000#0#1#0#0#0#0#4096#0#0#0#0#0#0#0#1278275057478#1278275057478#0#0#0#0#0#0#0#0#0#Benign#e6bfc0181d374fa9af8488519dcf2b46#2025-12-28 16:55:13#290b8cff5d73431184609d39e9c43f47_synscan.pcapng
172.16.0.8#64.13.134.52#36051#995#6#23#44#0#1#0#0#2#2#0#0#0#0#0#44#44#0#44#44#,#0#0#0#0#352000#0#1#0#0#0#0#2048#0#0#0#0#0#0#0#1278275057478#1278275057478#0#0#0#0#0#0#0#0#0#Benign#4938048ea19647298b4829525eaf3f48#2025-12-28 16:55:13#290b8cff5d73431184609d39e9c43f47_synscan.pcapng
172.16.0.8#64.13.134.52#36051#1025#6#0#44#0#1#0#0#2#2#0#0#0#0#0#44#44#0#44#44#,#0#0#0#0#352000#0#1#0#0#0#0#3072#0#0#0#0#0#0#0#1278275057478#1278275057478#0#0#0#0#0#0#0#0#0#Benign#1a22af2e936143cf910d17575d73aaa3#2025-12-28 16:55:13#290b8cff5d73431184609d39e9c43f47_synscan.pcapng
172.16.0.8#64.13.134.52#36051#111#6#0#44#0#1#0#0#2#2#0#0#0#0#0#44#44#0#44#44#,#0#0#0#0#352000#0#1#0#0#0#0#4096#0#0#0#0#0#0#0#1278275057478#1278275057478#0#0#0#0#0#0#0#0#0#Benign#311a3081a8b34fb6bca52799be6353e6#2025-12-28 16:55:13#290b8cff5d73431184609d39e9c43f47_synscan.pcapng
172.16.0.8#64.13.134.52#36051#199#6#0#44#0#1#0#0#2#2#0#0#0#0#0#44#44#0#44#44#,#0#0#0#0#352000#0#1#0#0#0#0#3072#0#0#0#0#0#0#0#1278275057478#1278275057478#0#0#0#0#0#0#0#0#0#Benign#0df2f25a91ee4c369ffe61ea6a18d56f#2025-12-28 16:55:13#290b8cff5d73431184609d39e9c43f47_synscan.pcapng
172.16.0.8#64.13.134.52#36051#3306#6#20#44#0#1#0#0#2#2#0#0#0#0#0#44#44#0#44#44#,#0#0#0#0#352000#0#1#0#0#0#0#1024#0#0#0#0#0#0#0#1278275057478#1278275057478#0#0#0#0#0#0#0#0#0#Benign#c496c348405b4ff08620b20310159c47#2025-12-28 16:55:13#290b8cff5d73431184609d39e9c43f47_synscan.pcapng
172.16.0.8#64.13.134.52#36051#143#6#4#44#0#1#0#0#2#2#0#0#0#0#0#44#44#0#44#44#,#0#0#0#0#352000#0#1#0#0#0#0#4096#0#0#0#0#0#0#0#1278275057478#1278275057478#0#0#0#0#0#0#0#0#0#Benign#19512811965e4a339f0d18575cdfa277#2025-12-28 16:55:13#290b8cff5d73431184609d39e9c43f47_synscan.pcapng
172.16.0.8#64.13.134.52#36051#443#6#91#44#0#1#0#0#2#2#0#0#0#0#0#44#44#0#44#44#,#0#0#0#0#352000#0#1#0#0#0#0#2048#0#0#0#0#0#0#0#1278275057478#1278275057478#0#0#0#0#0#0#0#0#0#Benign#0119b99c16c44378a33b5f696c4c7886#2025-12-28 16:55:13#290b8cff5d73431184609d39e9c43f47_synscan.pcapng
172.16.0.8#64.13.134.52#36050#1723#6#0#44#0#1#0#0#2#2#0#0#0#0#0#44#44#0#44#44#,#0#0#0#0#352000#0#1#0#0#0#0#4096#0#0#0#0#0#0#0#1278275057677#1278275057677#0#0#0#0#0#0#0#0#0#Benign#55db72f8e86f4913a48a8fe4df7e26a9#2025-12-28 16:55:13#290b8cff5d73431184609d39e9c43f47_synscan.pcapng
172.16.0.8#64.13.134.52#36051#3389#6#88#44#0#1#0#0#2#2#0#0#0#0#0#44#44#0#44#44#,#0#0#0#0#352000#0#1#0#0#0#0#2048#0#0#0#0#0#0#0#1278275057477#1278275057477#0#0#0#0#0#0#0#0#0#Benign#fd1e0e1e76d949d5b1aa29d808d8664c#2025-12-28 16:55:13#290b8cff5d73431184609d39e9c43f47_synscan.pcapng
172.16.0.8#64.13.134.52#36050#993#6#51#44#0#1#0#0#2#2#0#0#0#0#0#44#44#0#44#44#,#0#0#0#0#352000#0#1#0#0#0#0#4096#0#0#0#0#0#0#0#1278275057677#1278275057677#0#0#0#0#0#0#0#0#0#Benign#61d49b51c30f42d4a33b2341e785595d#2025-12-28 16:55:13#290b8cff5d73431184609d39e9c43f47_synscan.pcapng
172.16.0.8#64.13.134.52#36050#8080#6#131#44#0#1#0#0#2#2#0#0#0#0#0#44#44#0#44#44#,#0#0#0#0#352000#0#1#0#0#0#0#4096#0#0#0#0#0#0#0#1278275057677#1278275057677#0#0#0#0#0#0#0#0#0#Benign#70fdd889be33485cb350efba5a7e46e8#2025-12-28 16:55:13#290b8cff5d73431184609d39e9c43f47_synscan.pcapng
172.16.0.8#64.13.134.52#36051#445#6#41#44#0#1#0#0#2#2#0#0#0#0#0#44#44#0#44#44#,#0#0#0#0#352000#0#1#0#0#0#0#3072#0#0#0#0#0#0#0#1278275057820#1278275057820#0#0#0#0#0#0#0#0#0#Benign#20db01bc978e4b4098f5e105decea3a3#2025-12-28 16:55:13#290b8cff5d73431184609d39e9c43f47_synscan.pcapng
172.16.0.8#64.13.134.52#36050#6000#6#0#44#0#1#0#0#2#2#0#0#0#0#0#44#44#0#44#44#,#0#0#0#0#352000#0#1#0#0#0#0#1024#0#0#0#0#0#0#0#1278275057743#1278275057743#0#0#0#0#0#0#0#0#0#Benign#8072a997381d4debaefdcffc204e23b8#2025-12-28 16:55:13#290b8cff5d73431184609d39e9c43f47_synscan.pcapng
172.16.0.8#64.13.134.52#36050#256#6#0#44#0#1#0#0#2#2#0#0#0#0#0#44#44#0#44#44#,#0#0#0#0#352000#0#1#0#0#0#0#2048#0#0#0#0#0#0#0#1278275057678#1278275057678#0#0#0#0#0#0#0#0#0#Benign#930a872a5baf4742bc2fc95666e3d1d3#2025-12-28 16:55:13#290b8cff5d73431184609d39e9c43f47_synscan.pcapng
172.16.0.8#64.13.134.52#36050#554#6#50#44#0#1#0#0#2#2#0#0#0#0#0#44#44#0#44#44#,#0#0#0#0#352000#0#1#0#0#0#0#2048#0#0#0#0#0#0#0#1278275057678#1278275057678#0#0#0#0#0#0#0#0#0#Benign#302c8372ae5a412e9d7babb87d7c5f23#2025-12-28 16:55:13#290b8cff5d73431184609d39e9c43f47_synscan.pcapng
172.16.0.8#64.13.134.52#36050#135#6#370#44#0#1#0#0#2#2#0#0#0#0#0#44#44#0#44#44#,#0#0#0#0#352000#0#1#0#0#0#0#4096#0#0#0#0#0#0#0#1278275057678#1278275057678#0#0#0#0#0#0#0#0#0#Benign#ccb1fe6d66f54498b73279ecd94def9c#2025-12-28 16:55:13#290b8cff5d73431184609d39e9c43f47_synscan.pcapng
172.16.0.8#64.13.134.52#36050#8888#6#0#44#0#1#0#0#2#2#0#0#0#0#0#44#44#0#44#44#,#0#0#0#0#352000#0#1#0#0#0#0#4096#0#0#0#0#0#0#0#1278275057678#1278275057678#0#0#0#0#0#0#0#0#0#Benign#89d7b69ce4c443989fdc6cff1c4cc9f0#2025-12-28 16:55:13#290b8cff5d73431184609d39e9c43f47_synscan.pcapng
172.16.0.8#64.13.134.52#36050#548#6#97#44#0#1#0#0#2#2#0#0#0#0#0#44#44#0#44#44#,#0#0#0#0#352000#0#1#0#0#0#0#3072#0#0#0#0#0#0#0#1278275057678#1278275057678#0#0#0#0#0#0#0#0#0#Benign#54998ef1698244988cf1cb9a71a1d3bb#2025-12-28 16:55:13#290b8cff5d73431184609d39e9c43f47_synscan.pcapng
172.16.0.8#64.13.134.52#36050#25#6#3#44#40#1#1#62#22#2#20#0#0#0#0#44#40#40#44#44#40#0#0#0#0#5587#5079#2#0#0#0#0#3072#0#0#0#0#0#0#0#1278275057678#1278275057740#0#0#0#0#0#0#0#0#0#injection#9164b0fbada7455e96b1362d41b3a31c#2025-12-28 16:55:13#290b8cff5d73431184609d39e9c43f47_synscan.pcapng
172.16.0.8#64.13.134.52#36050#1056#6#0#44#0#1#0#0#2#2#0#0#0#0#0#44#44#0#44#44#,#0#0#0#0#352000#0#1#0#0#0#0#1024#0#0#0#0#0#0#0#1278275057742#1278275057742#0#0#0#0#0#0#0#0#0#Benign#9ba557175749418faf1a300f15bbb456#2025-12-28 16:55:13#290b8cff5d73431184609d39e9c43f47_synscan.pcapng
172.16.0.8#64.13.134.52#36050#10629#6#0#44#0#1#0#0#2#2#0#0#0#0#0#44#44#0#44#44#,#0#0#0#0#352000#0#1#0#0#0#0#4096#0#0#0#0#0#0#0#1278275057742#1278275057742#0#0#0#0#0#0#0#0#0#Benign#4ddd1ba01bfc411b8a53c9a340a47769#2025-12-28 16:55:13#290b8cff5d73431184609d39e9c43f47_synscan.pcapng
172.16.0.8#64.13.134.52#36050#2605#6#13#44#0#1#0#0#2#2#0#0#0#0#0#44#44#0#44#44#,#0#0#0#0#352000#0#1#0#0#0#0#1024#0#0#0#0#0#0#0#1278275057742#1278275057742#0#0#0#0#0#0#0#0#0#Benign#e017b88a44ae433797cc67f45c4e39de#2025-12-28 16:55:13#290b8cff5d73431184609d39e9c43f47_synscan.pcapng
172.16.0.8#64.13.134.52#36050#10621#6#0#44#0#1#0#0#2#2#0#0#0#0#0#44#44#0#44#44#,#0#0#0#0#352000#0#1#0#0#0#0#1024#0#0#0#0#0#0#0#1278275057742#1278275057742#0#0#0#0#0#0#0#0#0#Benign#3d74905d97f4482c8fce92d59e924289#2025-12-28 16:55:13#290b8cff5d73431184609d39e9c43f47_synscan.pcapng
172.16.0.8#64.13.134.52#36050#990#6#0#44#0#1#0#0#2#2#0#0#0#0#0#44#44#0#44#44#,#0#0#0#0#352000#0#1#0#0#0#0#4096#0#0#0#0#0#0#0#1278275057742#1278275057742#0#0#0#0#0#0#0#0#0#Benign#1c3c49fdcfcf4458b1c867b4b9530e61#2025-12-28 16:55:13#290b8cff5d73431184609d39e9c43f47_synscan.pcapng
172.16.0.8#64.13.134.52#36050#5414#6#0#44#0#1#0#0#2#2#0#0#0#0#0#44#44#0#44#44#,#0#0#0#0#352000#0#1#0#0#0#0#4096#0#0#0#0#0#0#0#1278275057742#1278275057742#0#0#0#0#0#0#0#0#0#Benign#40ade0056b974087b6be6a31cb3efe1c#2025-12-28 16:55:13#290b8cff5d73431184609d39e9c43f47_synscan.pcapng
172.16.0.8#64.13.134.52#36050#445#6#41#44#0#1#0#0#2#2#0#0#0#0#0#44#44#0#44#44#,#0#0#0#0#352000#0#1#0#0#0#0#2048#0#0#0#0#0#0#0#1278275057678#1278275057678#0#0#0#0#0#0#0#0#0#Benign#bd75182d424b4db783d4330ec65de68d#2025-12-28 16:55:13#290b8cff5d73431184609d39e9c43f47_synscan.pcapng
172.16.0.8#64.13.134.52#36050#2222#6#0#44#0#1#0#0#2#2#0#0#0#0#0#44#44#0#44#44#,#0#0#0#0#352000#0#1#0#0#0#0#1024#0#0#0#0#0#0#0#1278275057743#1278275057743#0#0#0#0#0#0#0#0#0#Benign#6867f5c2e0cc4ddd8b9491010f24687a#2025-12-28 16:55:13#290b8cff5d73431184609d39e9c43f47_synscan.pcapng
172.16.0.8#64.13.134.52#36050#1720#6#158#44#0#1#0#0#2#2#0#0#0#0#0#44#44#0#44#44#,#0#0#0#0#352000#0#1#0#0#0#0#4096#0#0#0#0#0#0#0#1278275057677#1278275057677#0#0#0#0#0#0#0#0#0#Benign#75f0a6778a8044cf8e4ccbaf6ebc51e5#2025-12-28 16:55:13#290b8cff5d73431184609d39e9c43f47_synscan.pcapng
172.16.0.8#64.13.134.52#36050#1233#6#0#44#0#1#0#0#2#2#0#0#0#0#0#44#44#0#44#44#,#0#0#0#0#352000#0#1#0#0#0#0#4096#0#0#0#0#0#0#0#1278275057743#1278275057743#0#0#0#0#0#0#0#0#0#Benign#91c2696d888b4f2d86230d82b28b1f15#2025-12-28 16:55:13#290b8cff5d73431184609d39e9c43f47_synscan.pcapng
172.16.0.8#64.13.134.52#36050#2030#6#0#44#0#1#0#0#2#2#0#0#0#0#0#44#44#0#44#44#,#0#0#0#0#352000#0#1#0#0#0#0#1024#0#0#0#0#0#0#0#1278275057743#1278275057743#0#0#0#0#0#0#0#0#0#Benign#d4351eecec2c40a2950e3665d1fcb944#2025-12-28 16:55:13#290b8cff5d73431184609d39e9c43f47_synscan.pcapng
172.16.0.8#64.13.134.52#36050#6#6#0#44#0#1#0#0#2#2#0#0#0#0#0#44#44#0#44#44#,#0#0#0#0#352000#0#1#0#0#0#0#3072#0#0#0#0#0#0#0#1278275057743#1278275057743#0#0#0#0#0#0#0#0#0#Benign#d78f5fdc2ecb407b93ddd3ea28fb05f8#2025-12-28 16:55:13#290b8cff5d73431184609d39e9c43f47_synscan.pcapng
172.16.0.8#64.13.134.52#36050#1417#6#0#44#0#1#0#0#2#2#0#0#0#0#0#44#44#0#44#44#,#0#0#0#0#352000#0#1#0#0#0#0#3072#0#0#0#0#0#0#0#1278275057743#1278275057743#0#0#0#0#0#0#0#0#0#Benign#3f80f62b9ea94d19b52a8dc805049b38#2025-12-28 16:55:13#290b8cff5d73431184609d39e9c43f47_synscan.pcapng
172.16.0.8#64.13.134.52#36050#8222#6#0#44#0#1#0#0#2#2#0#0#0#0#0#44#44#0#44#44#,#0#0#0#0#352000#0#1#0#0#0#0#2048#0#0#0#0#0#0#0#1278275057743#1278275057743#0#0#0#0#0#0#0#0#0#Benign#6059a4606e45463d9e85edaa274c88c5#2025-12-28 16:55:13#290b8cff5d73431184609d39e9c43f47_synscan.pcapng
172.16.0.8#64.13.134.52#36050#683#6#0#44#0#1#0#0#2#2#0#0#0#0#0#44#44#0#44#44#,#0#0#0#0#352000#0#1#0#0#0#0#2048#0#0#0#0#0#0#0#1278275057743#1278275057743#0#0#0#0#0#0#0#0#0#Benign#08ccffc0953e4d2a8ff93fcd8e2a1c29#2025-12-28 16:55:13#290b8cff5d73431184609d39e9c43f47_synscan.pcapng
172.16.0.8#64.13.134.52#36050#3050#6#0#44#0#1#0#0#2#2#0#0#0#0#0#44#44#0#44#44#,#0#0#0#0#352000#0#1#0#0#0#0#4096#0#0#0#0#0#0#0#1278275057743#1278275057743#0#0#0#0#0#0#0#0#0#Benign#99631daafc714e5aa220298b406e5f2c#2025-12-28 16:55:13#290b8cff5d73431184609d39e9c43f47_synscan.pcapng
172.16.0.8#64.13.134.52#36051#548#6#97#44#0#1#0#0#2#2#0#0#0#0#0#44#44#0#44#44#,#0#0#0#0#352000#0#1#0#0#0#0#4096#0#0#0#0#0#0#0#1278275057820#1278275057820#0#0#0#0#0#0#0#0#0#Benign#219142bddf7047a783b1ec20301bea1e#2025-12-28 16:55:13#290b8cff5d73431184609d39e9c43f47_synscan.pcapng
